trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryDefect,batteryLevel,batteryLevelOrig,batteryLow,batteryVoltage,lqi,manufacturer,model,motionStatus,ppc.charging,rssi,tamper,
8,10038,1fef000100976d28,Stair Motion Sensor,1574074064059,2019-11-18T10:47:44.059Z,11/18/2019 10:47:44,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574074079218,2019-11-18T10:47:59.218Z,11/18/2019 10:47:59,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574074089491,2019-11-18T10:48:09.491Z,11/18/2019 10:48:09,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574074131177,2019-11-18T10:48:51.177Z,11/18/2019 10:48:51,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574074145928,2019-11-18T10:49:05.928Z,11/18/2019 10:49:05,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574074211026,2019-11-18T10:50:11.026Z,11/18/2019 10:50:11,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574074241369,2019-11-18T10:50:41.369Z,11/18/2019 10:50:41,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574074266468,2019-11-18T10:51:06.468Z,11/18/2019 10:51:06,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574074284198,2019-11-18T10:51:24.198Z,11/18/2019 10:51:24,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574074313333,2019-11-18T10:51:53.333Z,11/18/2019 10:51:53,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574074916433,2019-11-18T11:01:56.433Z,11/18/2019 11:01:56,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574074935579,2019-11-18T11:02:15.579Z,11/18/2019 11:02:15,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574074945866,2019-11-18T11:02:25.866Z,11/18/2019 11:02:25,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574074977764,2019-11-18T11:02:57.764Z,11/18/2019 11:02:57,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574075139704,2019-11-18T11:05:39.704Z,11/18/2019 11:05:39,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574075164883,2019-11-18T11:06:04.883Z,11/18/2019 11:06:04,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574075590864,2019-11-18T11:13:10.864Z,11/18/2019 11:13:10,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574075606880,2019-11-18T11:13:26.880Z,11/18/2019 11:13:26,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574075696804,2019-11-18T11:14:56.804Z,11/18/2019 11:14:56,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574075724826,2019-11-18T11:15:24.826Z,11/18/2019 11:15:24,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
