trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryDefect,batteryLevel,batteryLevelOrig,batteryLow,batteryVoltage,deviceVersion,lqi,manufacturer,model,ppc.charging,rssi,tamper,waterFrozen,waterLeak,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574392056724,2019-11-22T03:07:36.724Z,11/22/2019 03:07:36,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574392956682,2019-11-22T03:22:36.682Z,11/22/2019 03:22:36,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574393856670,2019-11-22T03:37:36.670Z,11/22/2019 03:37:36,0,100,80,0,2.9,2C.01.14,152,greenpeak,gpd,0,-65,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574394756707,2019-11-22T03:52:36.707Z,11/22/2019 03:52:36,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574792546121,2019-11-26T18:22:26.121Z,11/26/2019 18:22:26,0,100,80,0,2.8,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574900542487,2019-11-28T00:22:22.487Z,11/28/2019 00:22:22,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574965340357,2019-11-28T18:22:20.357Z,11/28/2019 18:22:20,0,100,80,0,2.8,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575008538774,2019-11-29T06:22:18.774Z,11/29/2019 06:22:18,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575030138164,2019-11-29T12:22:18.164Z,11/29/2019 12:22:18,0,100,80,0,2.8,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575138134506,2019-11-30T18:22:14.506Z,11/30/2019 18:22:14,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575236332686,2019-12-01T21:38:52.686Z,12/01/2019 21:38:52,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,1,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575236333488,2019-12-01T21:38:53.488Z,12/01/2019 21:38:53,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575236334483,2019-12-01T21:38:54.483Z,12/01/2019 21:38:54,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,1,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575236568046,2019-12-01T21:42:48.046Z,12/01/2019 21:42:48,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575332527919,2019-12-03T00:22:07.919Z,12/03/2019 00:22:07,0,100,80,0,2.8,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575850910637,2019-12-09T00:21:50.637Z,12/09/2019 00:21:50,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1576974073042,2019-12-22T00:21:13.042Z,12/22/2019 00:21:13,0,100,80,0,2.8,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1576995672176,2019-12-22T06:21:12.176Z,12/22/2019 06:21:12,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1579198798684,2020-01-16T18:19:58.684Z,01/16/2020 18:19:58,0,100,80,0,2.8,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1579220397985,2020-01-17T00:19:57.985Z,01/17/2020 00:19:57,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
