trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryLevel,batteryLevelOrig,batteryVoltage,degC,lqi,manufacturer,model,rssi,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577498002034,2019-12-28T01:53:22.034Z,12/28/2019 01:53:22,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577498901934,2019-12-28T02:08:21.934Z,12/28/2019 02:08:21,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577499801937,2019-12-28T02:23:21.937Z,12/28/2019 02:23:21,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577500701900,2019-12-28T02:38:21.900Z,12/28/2019 02:38:21,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577501601847,2019-12-28T02:53:21.847Z,12/28/2019 02:53:21,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577504301742,2019-12-28T03:38:21.742Z,12/28/2019 03:38:21,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577505201572,2019-12-28T03:53:21.572Z,12/28/2019 03:53:21,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577508801552,2019-12-28T04:53:21.552Z,12/28/2019 04:53:21,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577509701510,2019-12-28T05:08:21.510Z,12/28/2019 05:08:21,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577510604140,2019-12-28T05:23:24.140Z,12/28/2019 05:23:24,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577511501419,2019-12-28T05:38:21.419Z,12/28/2019 05:38:21,100,60,2.9,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577512401448,2019-12-28T05:53:21.448Z,12/28/2019 05:53:21,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577514201294,2019-12-28T06:23:21.294Z,12/28/2019 06:23:21,100,60,2.9,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577515101212,2019-12-28T06:38:21.212Z,12/28/2019 06:38:21,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577516001161,2019-12-28T06:53:21.161Z,12/28/2019 06:53:21,100,60,2.9,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577517801111,2019-12-28T07:23:21.111Z,12/28/2019 07:23:21,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577518701084,2019-12-28T07:38:21.084Z,12/28/2019 07:38:21,100,60,2.9,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577521400939,2019-12-28T08:23:20.939Z,12/28/2019 08:23:20,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577522300924,2019-12-28T08:38:20.924Z,12/28/2019 08:38:20,100,60,2.9,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577524100816,2019-12-28T09:08:20.816Z,12/28/2019 09:08:20,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577525900700,2019-12-28T09:38:20.700Z,12/28/2019 09:38:20,100,60,2.9,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577527700580,2019-12-28T10:08:20.580Z,12/28/2019 10:08:20,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577529500668,2019-12-28T10:38:20.668Z,12/28/2019 10:38:20,100,60,2.9,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577530400454,2019-12-28T10:53:20.454Z,12/28/2019 10:53:20,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577532200412,2019-12-28T11:23:20.412Z,12/28/2019 11:23:20,100,60,2.9,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577532203185,2019-12-28T11:23:23.185Z,12/28/2019 11:23:23,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577534000391,2019-12-28T11:53:20.391Z,12/28/2019 11:53:20,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577534900374,2019-12-28T12:08:20.374Z,12/28/2019 12:08:20,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577536700434,2019-12-28T12:38:20.434Z,12/28/2019 12:38:20,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577538500249,2019-12-28T13:08:20.249Z,12/28/2019 13:08:20,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577539400944,2019-12-28T13:23:20.944Z,12/28/2019 13:23:20,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577540300055,2019-12-28T13:38:20.055Z,12/28/2019 13:38:20,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577541200095,2019-12-28T13:53:20.095Z,12/28/2019 13:53:20,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577542100068,2019-12-28T14:08:20.068Z,12/28/2019 14:08:20,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577548399786,2019-12-28T15:53:19.786Z,12/28/2019 15:53:19,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577549299785,2019-12-28T16:08:19.785Z,12/28/2019 16:08:19,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577551999602,2019-12-28T16:53:19.602Z,12/28/2019 16:53:19,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577552899571,2019-12-28T17:08:19.571Z,12/28/2019 17:08:19,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577553799474,2019-12-28T17:23:19.474Z,12/28/2019 17:23:19,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577618599283,2019-12-29T11:23:19.283Z,12/29/2019 11:23:19,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577713992277,2019-12-30T13:53:12.277Z,12/30/2019 13:53:12,100,60,2.9,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577714892146,2019-12-30T14:08:12.146Z,12/30/2019 14:08:12,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577715792065,2019-12-30T14:23:12.065Z,12/30/2019 14:23:12,100,60,2.9,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577716692166,2019-12-30T14:38:12.166Z,12/30/2019 14:38:12,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577717592031,2019-12-30T14:53:12.031Z,12/30/2019 14:53:12,100,60,2.9,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577718492008,2019-12-30T15:08:12.008Z,12/30/2019 15:08:12,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577719392023,2019-12-30T15:23:12.023Z,12/30/2019 15:23:12,100,60,2.9,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577726591631,2019-12-30T17:23:11.631Z,12/30/2019 17:23:11,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577726594253,2019-12-30T17:23:14.253Z,12/30/2019 17:23:14,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577727491658,2019-12-30T17:38:11.658Z,12/30/2019 17:38:11,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577729291545,2019-12-30T18:08:11.545Z,12/30/2019 18:08:11,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577730191430,2019-12-30T18:23:11.430Z,12/30/2019 18:23:11,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577731091409,2019-12-30T18:38:11.409Z,12/30/2019 18:38:11,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577733791389,2019-12-30T19:23:11.389Z,12/30/2019 19:23:11,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577734691275,2019-12-30T19:38:11.275Z,12/30/2019 19:38:11,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577749990621,2019-12-30T23:53:10.621Z,12/30/2019 23:53:10,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577750890636,2019-12-31T00:08:10.636Z,12/31/2019 00:08:10,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577752690571,2019-12-31T00:38:10.571Z,12/31/2019 00:38:10,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577753590350,2019-12-31T00:53:10.350Z,12/31/2019 00:53:10,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577756290296,2019-12-31T01:38:10.296Z,12/31/2019 01:38:10,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577764390052,2019-12-31T03:53:10.052Z,12/31/2019 03:53:10,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577765289977,2019-12-31T04:08:09.977Z,12/31/2019 04:08:09,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577780589240,2019-12-31T08:23:09.240Z,12/31/2019 08:23:09,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577781489146,2019-12-31T08:38:09.146Z,12/31/2019 08:38:09,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577821987252,2019-12-31T19:53:07.252Z,12/31/2019 19:53:07,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577830087586,2019-12-31T22:08:07.586Z,12/31/2019 22:08:07,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577835486822,2019-12-31T23:38:06.822Z,12/31/2019 23:38:06,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577836386689,2019-12-31T23:53:06.689Z,12/31/2019 23:53:06,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577905683665,2020-01-01T19:08:03.665Z,01/01/2020 19:08:03,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577907483368,2020-01-01T19:38:03.368Z,01/01/2020 19:38:03,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577908383513,2020-01-01T19:53:03.513Z,01/01/2020 19:53:03,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577910183402,2020-01-01T20:23:03.402Z,01/01/2020 20:23:03,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577911083402,2020-01-01T20:38:03.402Z,01/01/2020 20:38:03,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577915583120,2020-01-01T21:53:03.120Z,01/01/2020 21:53:03,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577917383096,2020-01-01T22:23:03.096Z,01/01/2020 22:23:03,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577918283107,2020-01-01T22:38:03.107Z,01/01/2020 22:38:03,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577925482633,2020-01-02T00:38:02.633Z,01/02/2020 00:38:02,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1577926382729,2020-01-02T00:53:02.729Z,01/02/2020 00:53:02,100,60,2.8,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578024478228,2020-01-03T04:07:58.228Z,01/03/2020 04:07:58,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578027178102,2020-01-03T04:52:58.102Z,01/03/2020 04:52:58,100,60,2.8,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578028078073,2020-01-03T05:07:58.073Z,01/03/2020 05:07:58,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578028980698,2020-01-03T05:23:00.698Z,01/03/2020 05:23:00,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578030777868,2020-01-03T05:52:57.868Z,01/03/2020 05:52:57,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578032577870,2020-01-03T06:22:57.870Z,01/03/2020 06:22:57,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578037977522,2020-01-03T07:52:57.522Z,01/03/2020 07:52:57,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578038877554,2020-01-03T08:07:57.554Z,01/03/2020 08:07:57,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578062276466,2020-01-03T14:37:56.466Z,01/03/2020 14:37:56,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578064076412,2020-01-03T15:07:56.412Z,01/03/2020 15:07:56,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578064976413,2020-01-03T15:22:56.413Z,01/03/2020 15:22:56,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578067676515,2020-01-03T16:07:56.515Z,01/03/2020 16:07:56,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578068576213,2020-01-03T16:22:56.213Z,01/03/2020 16:22:56,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578072176018,2020-01-03T17:22:56.018Z,01/03/2020 17:22:56,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578073075964,2020-01-03T17:37:55.964Z,01/03/2020 17:37:55,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578073975995,2020-01-03T17:52:55.995Z,01/03/2020 17:52:55,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578087475338,2020-01-03T21:37:55.338Z,01/03/2020 21:37:55,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578102774633,2020-01-04T01:52:54.633Z,01/04/2020 01:52:54,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578103674625,2020-01-04T02:07:54.625Z,01/04/2020 02:07:54,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578104574544,2020-01-04T02:22:54.544Z,01/04/2020 02:22:54,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578107274575,2020-01-04T03:07:54.575Z,01/04/2020 03:07:54,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578109074462,2020-01-04T03:37:54.462Z,01/04/2020 03:37:54,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578127973508,2020-01-04T08:52:53.508Z,01/04/2020 08:52:53,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578128873445,2020-01-04T09:07:53.445Z,01/04/2020 09:07:53,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578133373295,2020-01-04T10:22:53.295Z,01/04/2020 10:22:53,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578139672988,2020-01-04T12:07:52.988Z,01/04/2020 12:07:52,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578140572962,2020-01-04T12:22:52.962Z,01/04/2020 12:22:52,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578159472068,2020-01-04T17:37:52.068Z,01/04/2020 17:37:52,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578163071964,2020-01-04T18:37:51.964Z,01/04/2020 18:37:51,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578163971876,2020-01-04T18:52:51.876Z,01/04/2020 18:52:51,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578175671459,2020-01-04T22:07:51.459Z,01/04/2020 22:07:51,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578196370375,2020-01-05T03:52:50.375Z,01/05/2020 03:52:50,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578197270269,2020-01-05T04:07:50.269Z,01/05/2020 04:07:50,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578214369618,2020-01-05T08:52:49.618Z,01/05/2020 08:52:49,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578215269482,2020-01-05T09:07:49.482Z,01/05/2020 09:07:49,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578217070078,2020-01-05T09:37:50.078Z,01/05/2020 09:37:50,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578220669240,2020-01-05T10:37:49.240Z,01/05/2020 10:37:49,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578221569741,2020-01-05T10:52:49.741Z,01/05/2020 10:52:49,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578228769059,2020-01-05T12:52:49.059Z,01/05/2020 12:52:49,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578229668867,2020-01-05T13:07:48.867Z,01/05/2020 13:07:48,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578237768602,2020-01-05T15:22:48.602Z,01/05/2020 15:22:48,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578238668770,2020-01-05T15:37:48.770Z,01/05/2020 15:37:48,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578239568396,2020-01-05T15:52:48.396Z,01/05/2020 15:52:48,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578240468471,2020-01-05T16:07:48.471Z,01/05/2020 16:07:48,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578242268252,2020-01-05T16:37:48.252Z,01/05/2020 16:37:48,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578253967899,2020-01-05T19:52:47.899Z,01/05/2020 19:52:47,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578262967331,2020-01-05T22:22:47.331Z,01/05/2020 22:22:47,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578266567173,2020-01-05T23:22:47.173Z,01/05/2020 23:22:47,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578270167171,2020-01-06T00:22:47.171Z,01/06/2020 00:22:47,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578271966984,2020-01-06T00:52:46.984Z,01/06/2020 00:52:46,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578276466736,2020-01-06T02:07:46.736Z,01/06/2020 02:07:46,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578277366737,2020-01-06T02:22:46.737Z,01/06/2020 02:22:46,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578278266619,2020-01-06T02:37:46.619Z,01/06/2020 02:37:46,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578280966668,2020-01-06T03:22:46.668Z,01/06/2020 03:22:46,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578281866501,2020-01-06T03:37:46.501Z,01/06/2020 03:37:46,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578289066233,2020-01-06T05:37:46.233Z,01/06/2020 05:37:46,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578289966168,2020-01-06T05:52:46.168Z,01/06/2020 05:52:46,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578309767914,2020-01-06T11:22:47.914Z,01/06/2020 11:22:47,100,60,2.8,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578312465181,2020-01-06T12:07:45.181Z,01/06/2020 12:07:45,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578313365140,2020-01-06T12:22:45.140Z,01/06/2020 12:22:45,100,60,2.8,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578317864867,2020-01-06T13:37:44.867Z,01/06/2020 13:37:44,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578318764908,2020-01-06T13:52:44.908Z,01/06/2020 13:52:44,100,60,2.8,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578319664772,2020-01-06T14:07:44.772Z,01/06/2020 14:07:44,100,60,2.8,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1578326864573,2020-01-06T16:07:44.573Z,01/06/2020 16:07:44,100,60,2.8,25.0,140,greenpeak,gpd,-67,
