trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryDefect,batteryLevel,batteryLevelOrig,batteryLow,batteryVoltage,doorStatus,lqi,manufacturer,model,ppc.charging,rssi,tamper,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575244882901,2019-12-02T00:01:22.901Z,12/02/2019 00:01:22,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575261464643,2019-12-02T04:37:44.643Z,12/02/2019 04:37:44,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575261467960,2019-12-02T04:37:47.960Z,12/02/2019 04:37:47,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575286294533,2019-12-02T11:31:34.533Z,12/02/2019 11:31:34,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575286299413,2019-12-02T11:31:39.413Z,12/02/2019 11:31:39,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575287103367,2019-12-02T11:45:03.367Z,12/02/2019 11:45:03,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575287108939,2019-12-02T11:45:08.939Z,12/02/2019 11:45:08,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575289045763,2019-12-02T12:17:25.763Z,12/02/2019 12:17:25,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575289050236,2019-12-02T12:17:30.236Z,12/02/2019 12:17:30,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575289091972,2019-12-02T12:18:11.972Z,12/02/2019 12:18:11,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575289105674,2019-12-02T12:18:25.674Z,12/02/2019 12:18:25,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575289127216,2019-12-02T12:18:47.216Z,12/02/2019 12:18:47,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575289130522,2019-12-02T12:18:50.522Z,12/02/2019 12:18:50,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575289279551,2019-12-02T12:21:19.551Z,12/02/2019 12:21:19,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575289283932,2019-12-02T12:21:23.932Z,12/02/2019 12:21:23,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575289284538,2019-12-02T12:21:24.538Z,12/02/2019 12:21:24,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575289389086,2019-12-02T12:23:09.086Z,12/02/2019 12:23:09,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575289572295,2019-12-02T12:26:12.295Z,12/02/2019 12:26:12,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575289585462,2019-12-02T12:26:25.462Z,12/02/2019 12:26:25,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575289720258,2019-12-02T12:28:40.258Z,12/02/2019 12:28:40,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575289721340,2019-12-02T12:28:41.340Z,12/02/2019 12:28:41,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575291569630,2019-12-02T12:59:29.630Z,12/02/2019 12:59:29,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575291663198,2019-12-02T13:01:03.198Z,12/02/2019 13:01:03,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575291741058,2019-12-02T13:02:21.058Z,12/02/2019 13:02:21,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575291760219,2019-12-02T13:02:40.219Z,12/02/2019 13:02:40,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575309533038,2019-12-02T17:58:53.038Z,12/02/2019 17:58:53,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575309571150,2019-12-02T17:59:31.150Z,12/02/2019 17:59:31,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575316811381,2019-12-02T20:00:11.381Z,12/02/2019 20:00:11,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575317140848,2019-12-02T20:05:40.848Z,12/02/2019 20:05:40,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575321017649,2019-12-02T21:10:17.649Z,12/02/2019 21:10:17,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575321074982,2019-12-02T21:11:14.982Z,12/02/2019 21:11:14,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575321171189,2019-12-02T21:12:51.189Z,12/02/2019 21:12:51,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575321200750,2019-12-02T21:13:20.750Z,12/02/2019 21:13:20,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575321293681,2019-12-02T21:14:53.681Z,12/02/2019 21:14:53,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575321297136,2019-12-02T21:14:57.136Z,12/02/2019 21:14:57,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575321336078,2019-12-02T21:15:36.078Z,12/02/2019 21:15:36,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575321338698,2019-12-02T21:15:38.698Z,12/02/2019 21:15:38,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575324710233,2019-12-02T22:11:50.233Z,12/02/2019 22:11:50,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575324714834,2019-12-02T22:11:54.834Z,12/02/2019 22:11:54,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575324868144,2019-12-02T22:14:28.144Z,12/02/2019 22:14:28,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575324875984,2019-12-02T22:14:35.984Z,12/02/2019 22:14:35,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575325441612,2019-12-02T22:24:01.612Z,12/02/2019 22:24:01,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575325445080,2019-12-02T22:24:05.080Z,12/02/2019 22:24:05,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575325476106,2019-12-02T22:24:36.106Z,12/02/2019 22:24:36,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575325479363,2019-12-02T22:24:39.363Z,12/02/2019 22:24:39,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575325553033,2019-12-02T22:25:53.033Z,12/02/2019 22:25:53,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575325556187,2019-12-02T22:25:56.187Z,12/02/2019 22:25:56,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575325698246,2019-12-02T22:28:18.246Z,12/02/2019 22:28:18,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575325701623,2019-12-02T22:28:21.623Z,12/02/2019 22:28:21,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575325824529,2019-12-02T22:30:24.529Z,12/02/2019 22:30:24,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575325827773,2019-12-02T22:30:27.773Z,12/02/2019 22:30:27,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575326113424,2019-12-02T22:35:13.424Z,12/02/2019 22:35:13,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575326116121,2019-12-02T22:35:16.121Z,12/02/2019 22:35:16,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575326407310,2019-12-02T22:40:07.310Z,12/02/2019 22:40:07,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575326410600,2019-12-02T22:40:10.600Z,12/02/2019 22:40:10,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575326542939,2019-12-02T22:42:22.939Z,12/02/2019 22:42:22,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575326619118,2019-12-02T22:43:39.118Z,12/02/2019 22:43:39,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575326643169,2019-12-02T22:44:03.169Z,12/02/2019 22:44:03,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575326650022,2019-12-02T22:44:10.022Z,12/02/2019 22:44:10,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575327176170,2019-12-02T22:52:56.170Z,12/02/2019 22:52:56,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575327181809,2019-12-02T22:53:01.809Z,12/02/2019 22:53:01,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575328426278,2019-12-02T23:13:46.278Z,12/02/2019 23:13:46,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575328471072,2019-12-02T23:14:31.072Z,12/02/2019 23:14:31,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575331847301,2019-12-03T00:10:47.301Z,12/03/2019 00:10:47,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575331855377,2019-12-03T00:10:55.377Z,12/03/2019 00:10:55,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575334320583,2019-12-03T00:52:00.583Z,12/03/2019 00:52:00,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575334325725,2019-12-03T00:52:05.725Z,12/03/2019 00:52:05,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575334334223,2019-12-03T00:52:14.223Z,12/03/2019 00:52:14,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575334337836,2019-12-03T00:52:17.836Z,12/03/2019 00:52:17,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575334358900,2019-12-03T00:52:38.900Z,12/03/2019 00:52:38,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575334361218,2019-12-03T00:52:41.218Z,12/03/2019 00:52:41,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575334384585,2019-12-03T00:53:04.585Z,12/03/2019 00:53:04,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575334392021,2019-12-03T00:53:12.021Z,12/03/2019 00:53:12,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575335337840,2019-12-03T01:08:57.840Z,12/03/2019 01:08:57,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575335346845,2019-12-03T01:09:06.845Z,12/03/2019 01:09:06,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575370324832,2019-12-03T10:52:04.832Z,12/03/2019 10:52:04,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575370338355,2019-12-03T10:52:18.355Z,12/03/2019 10:52:18,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575371890525,2019-12-03T11:18:10.525Z,12/03/2019 11:18:10,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575371900306,2019-12-03T11:18:20.306Z,12/03/2019 11:18:20,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575372817206,2019-12-03T11:33:37.206Z,12/03/2019 11:33:37,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575372822253,2019-12-03T11:33:42.253Z,12/03/2019 11:33:42,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575372978016,2019-12-03T11:36:18.016Z,12/03/2019 11:36:18,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575372984406,2019-12-03T11:36:24.406Z,12/03/2019 11:36:24,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575372984707,2019-12-03T11:36:24.707Z,12/03/2019 11:36:24,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575372987500,2019-12-03T11:36:27.500Z,12/03/2019 11:36:27,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575372988812,2019-12-03T11:36:28.812Z,12/03/2019 11:36:28,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575372991504,2019-12-03T11:36:31.504Z,12/03/2019 11:36:31,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575373021415,2019-12-03T11:37:01.415Z,12/03/2019 11:37:01,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575373025580,2019-12-03T11:37:05.580Z,12/03/2019 11:37:05,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575373069725,2019-12-03T11:37:49.725Z,12/03/2019 11:37:49,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575373072125,2019-12-03T11:37:52.125Z,12/03/2019 11:37:52,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575373237397,2019-12-03T11:40:37.397Z,12/03/2019 11:40:37,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575373240939,2019-12-03T11:40:40.939Z,12/03/2019 11:40:40,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575374761299,2019-12-03T12:06:01.299Z,12/03/2019 12:06:01,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575374770271,2019-12-03T12:06:10.271Z,12/03/2019 12:06:10,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575374807214,2019-12-03T12:06:47.214Z,12/03/2019 12:06:47,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575374810858,2019-12-03T12:06:50.858Z,12/03/2019 12:06:50,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575374811239,2019-12-03T12:06:51.239Z,12/03/2019 12:06:51,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575374814554,2019-12-03T12:06:54.554Z,12/03/2019 12:06:54,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575375095909,2019-12-03T12:11:35.909Z,12/03/2019 12:11:35,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575375111417,2019-12-03T12:11:51.417Z,12/03/2019 12:11:51,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575375163840,2019-12-03T12:12:43.840Z,12/03/2019 12:12:43,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575375167924,2019-12-03T12:12:47.924Z,12/03/2019 12:12:47,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575376702479,2019-12-03T12:38:22.479Z,12/03/2019 12:38:22,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575376712014,2019-12-03T12:38:32.014Z,12/03/2019 12:38:32,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575399975777,2019-12-03T19:06:15.777Z,12/03/2019 19:06:15,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575399980143,2019-12-03T19:06:20.143Z,12/03/2019 19:06:20,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575403882036,2019-12-03T20:11:22.036Z,12/03/2019 20:11:22,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575404096278,2019-12-03T20:14:56.278Z,12/03/2019 20:14:56,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575404096728,2019-12-03T20:14:56.728Z,12/03/2019 20:14:56,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575404604341,2019-12-03T20:23:24.341Z,12/03/2019 20:23:24,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575406658574,2019-12-03T20:57:38.574Z,12/03/2019 20:57:38,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575406662000,2019-12-03T20:57:42Z,12/03/2019 20:57:42,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575406665883,2019-12-03T20:57:45.883Z,12/03/2019 20:57:45,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575406720727,2019-12-03T20:58:40.727Z,12/03/2019 20:58:40,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575410359879,2019-12-03T21:59:19.879Z,12/03/2019 21:59:19,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575410372409,2019-12-03T21:59:32.409Z,12/03/2019 21:59:32,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575410375256,2019-12-03T21:59:35.256Z,12/03/2019 21:59:35,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575410382970,2019-12-03T21:59:42.970Z,12/03/2019 21:59:42,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575410865714,2019-12-03T22:07:45.714Z,12/03/2019 22:07:45,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575410869773,2019-12-03T22:07:49.773Z,12/03/2019 22:07:49,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575412025961,2019-12-03T22:27:05.961Z,12/03/2019 22:27:05,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575412028199,2019-12-03T22:27:08.199Z,12/03/2019 22:27:08,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575412398121,2019-12-03T22:33:18.121Z,12/03/2019 22:33:18,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575412406909,2019-12-03T22:33:26.909Z,12/03/2019 22:33:26,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575412407225,2019-12-03T22:33:27.225Z,12/03/2019 22:33:27,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575412410228,2019-12-03T22:33:30.228Z,12/03/2019 22:33:30,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575412440277,2019-12-03T22:34:00.277Z,12/03/2019 22:34:00,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575412449051,2019-12-03T22:34:09.051Z,12/03/2019 22:34:09,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575414759700,2019-12-03T23:12:39.700Z,12/03/2019 23:12:39,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575414765816,2019-12-03T23:12:45.816Z,12/03/2019 23:12:45,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575414797255,2019-12-03T23:13:17.255Z,12/03/2019 23:13:17,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575414800106,2019-12-03T23:13:20.106Z,12/03/2019 23:13:20,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575414800374,2019-12-03T23:13:20.374Z,12/03/2019 23:13:20,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575414803193,2019-12-03T23:13:23.193Z,12/03/2019 23:13:23,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575425175103,2019-12-04T02:06:15.103Z,12/04/2019 02:06:15,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575425178094,2019-12-04T02:06:18.094Z,12/04/2019 02:06:18,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1575425263633,2019-12-04T02:07:43.633Z,12/04/2019 02:07:43,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
