trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryDefect,batteryLevel,batteryLow,batteryVoltage,deviceVersion,lqi,manufacturer,model,motionStatus,ppc.charging,rssi,tamper,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578876632697,2020-01-13T00:50:32.697Z,01/13/2020 00:50:32,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578876635075,2020-01-13T00:50:35.075Z,01/13/2020 00:50:35,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578876638986,2020-01-13T00:50:38.986Z,01/13/2020 00:50:38,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578876639916,2020-01-13T00:50:39.916Z,01/13/2020 00:50:39,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578876643997,2020-01-13T00:50:43.997Z,01/13/2020 00:50:43,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578876647302,2020-01-13T00:50:47.302Z,01/13/2020 00:50:47,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578876651265,2020-01-13T00:50:51.265Z,01/13/2020 00:50:51,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578876659113,2020-01-13T00:50:59.113Z,01/13/2020 00:50:59,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578876669125,2020-01-13T00:51:09.125Z,01/13/2020 00:51:09,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578876671365,2020-01-13T00:51:11.365Z,01/13/2020 00:51:11,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578876675240,2020-01-13T00:51:15.240Z,01/13/2020 00:51:15,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578878853960,2020-01-13T01:27:33.960Z,01/13/2020 01:27:33,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578878859963,2020-01-13T01:27:39.963Z,01/13/2020 01:27:39,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578878876710,2020-01-13T01:27:56.710Z,01/13/2020 01:27:56,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578878882543,2020-01-13T01:28:02.543Z,01/13/2020 01:28:02,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578878886400,2020-01-13T01:28:06.400Z,01/13/2020 01:28:06,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578878894248,2020-01-13T01:28:14.248Z,01/13/2020 01:28:14,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578878897406,2020-01-13T01:28:17.406Z,01/13/2020 01:28:17,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578878905245,2020-01-13T01:28:25.245Z,01/13/2020 01:28:25,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879124552,2020-01-13T01:32:04.552Z,01/13/2020 01:32:04,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879130540,2020-01-13T01:32:10.540Z,01/13/2020 01:32:10,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879209145,2020-01-13T01:33:29.145Z,01/13/2020 01:33:29,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879219133,2020-01-13T01:33:39.133Z,01/13/2020 01:33:39,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879227830,2020-01-13T01:33:47.830Z,01/13/2020 01:33:47,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879247720,2020-01-13T01:34:07.720Z,01/13/2020 01:34:07,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879251110,2020-01-13T01:34:11.110Z,01/13/2020 01:34:11,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879254952,2020-01-13T01:34:14.952Z,01/13/2020 01:34:14,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879299057,2020-01-13T01:34:59.057Z,01/13/2020 01:34:59,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879308830,2020-01-13T01:35:08.830Z,01/13/2020 01:35:08,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879311835,2020-01-13T01:35:11.835Z,01/13/2020 01:35:11,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879341650,2020-01-13T01:35:41.650Z,01/13/2020 01:35:41,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879354639,2020-01-13T01:35:54.639Z,01/13/2020 01:35:54,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879360511,2020-01-13T01:36:00.511Z,01/13/2020 01:36:00,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879363823,2020-01-13T01:36:03.823Z,01/13/2020 01:36:03,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879367727,2020-01-13T01:36:07.727Z,01/13/2020 01:36:07,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879370806,2020-01-13T01:36:10.806Z,01/13/2020 01:36:10,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879388784,2020-01-13T01:36:28.784Z,01/13/2020 01:36:28,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879607411,2020-01-13T01:40:07.411Z,01/13/2020 01:40:07,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879621237,2020-01-13T01:40:21.237Z,01/13/2020 01:40:21,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879625626,2020-01-13T01:40:25.626Z,01/13/2020 01:40:25,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879647525,2020-01-13T01:40:47.525Z,01/13/2020 01:40:47,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879654460,2020-01-13T01:40:54.460Z,01/13/2020 01:40:54,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879658295,2020-01-13T01:40:58.295Z,01/13/2020 01:40:58,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879661521,2020-01-13T01:41:01.521Z,01/13/2020 01:41:01,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879665375,2020-01-13T01:41:05.375Z,01/13/2020 01:41:05,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879667378,2020-01-13T01:41:07.378Z,01/13/2020 01:41:07,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879673218,2020-01-13T01:41:13.218Z,01/13/2020 01:41:13,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879675541,2020-01-13T01:41:15.541Z,01/13/2020 01:41:15,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879691599,2020-01-13T01:41:31.599Z,01/13/2020 01:41:31,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879694397,2020-01-13T01:41:34.397Z,01/13/2020 01:41:34,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879704350,2020-01-13T01:41:44.350Z,01/13/2020 01:41:44,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879721152,2020-01-13T01:42:01.152Z,01/13/2020 01:42:01,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879733013,2020-01-13T01:42:13.013Z,01/13/2020 01:42:13,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879743785,2020-01-13T01:42:23.785Z,01/13/2020 01:42:23,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879763705,2020-01-13T01:42:43.705Z,01/13/2020 01:42:43,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879768012,2020-01-13T01:42:48.012Z,01/13/2020 01:42:48,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879772010,2020-01-13T01:42:52.010Z,01/13/2020 01:42:52,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879773463,2020-01-13T01:42:53.463Z,01/13/2020 01:42:53,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879791318,2020-01-13T01:43:11.318Z,01/13/2020 01:43:11,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879802018,2020-01-13T01:43:22.018Z,01/13/2020 01:43:22,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879813992,2020-01-13T01:43:33.992Z,01/13/2020 01:43:33,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879816753,2020-01-13T01:43:36.753Z,01/13/2020 01:43:36,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879822585,2020-01-13T01:43:42.585Z,01/13/2020 01:43:42,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879826800,2020-01-13T01:43:46.800Z,01/13/2020 01:43:46,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879836735,2020-01-13T01:43:56.735Z,01/13/2020 01:43:56,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879838966,2020-01-13T01:43:58.966Z,01/13/2020 01:43:58,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879842886,2020-01-13T01:44:02.886Z,01/13/2020 01:44:02,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879845978,2020-01-13T01:44:05.978Z,01/13/2020 01:44:05,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879853884,2020-01-13T01:44:13.884Z,01/13/2020 01:44:13,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879860247,2020-01-13T01:44:20.247Z,01/13/2020 01:44:20,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879876082,2020-01-13T01:44:36.082Z,01/13/2020 01:44:36,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879879248,2020-01-13T01:44:39.248Z,01/13/2020 01:44:39,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879889176,2020-01-13T01:44:49.176Z,01/13/2020 01:44:49,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879893163,2020-01-13T01:44:53.163Z,01/13/2020 01:44:53,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578879899070,2020-01-13T01:44:59.070Z,01/13/2020 01:44:59,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578880013131,2020-01-13T01:46:53.131Z,01/13/2020 01:46:53,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578880018995,2020-01-13T01:46:58.995Z,01/13/2020 01:46:58,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578880265983,2020-01-13T01:51:05.983Z,01/13/2020 01:51:05,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578880271833,2020-01-13T01:51:11.833Z,01/13/2020 01:51:11,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578880279751,2020-01-13T01:51:19.751Z,01/13/2020 01:51:19,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578880287519,2020-01-13T01:51:27.519Z,01/13/2020 01:51:27,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578880289993,2020-01-13T01:51:29.993Z,01/13/2020 01:51:29,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578880293926,2020-01-13T01:51:33.926Z,01/13/2020 01:51:33,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578880312516,2020-01-13T01:51:52.516Z,01/13/2020 01:51:52,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578880320428,2020-01-13T01:52:00.428Z,01/13/2020 01:52:00,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578880322097,2020-01-13T01:52:02.097Z,01/13/2020 01:52:02,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578880325967,2020-01-13T01:52:05.967Z,01/13/2020 01:52:05,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889071793,2020-01-13T04:17:51.793Z,01/13/2020 04:17:51,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889083944,2020-01-13T04:18:03.944Z,01/13/2020 04:18:03,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889151246,2020-01-13T04:19:11.246Z,01/13/2020 04:19:11,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889159096,2020-01-13T04:19:19.096Z,01/13/2020 04:19:19,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889178629,2020-01-13T04:19:38.629Z,01/13/2020 04:19:38,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889182559,2020-01-13T04:19:42.559Z,01/13/2020 04:19:42,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889202226,2020-01-13T04:20:02.226Z,01/13/2020 04:20:02,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889207985,2020-01-13T04:20:07.985Z,01/13/2020 04:20:07,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889225292,2020-01-13T04:20:25.292Z,01/13/2020 04:20:25,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889229060,2020-01-13T04:20:29.060Z,01/13/2020 04:20:29,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889270422,2020-01-13T04:21:10.422Z,01/13/2020 04:21:10,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889274338,2020-01-13T04:21:14.338Z,01/13/2020 04:21:14,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889296096,2020-01-13T04:21:36.096Z,01/13/2020 04:21:36,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889300085,2020-01-13T04:21:40.085Z,01/13/2020 04:21:40,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889303546,2020-01-13T04:21:43.546Z,01/13/2020 04:21:43,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889313855,2020-01-13T04:21:53.855Z,01/13/2020 04:21:53,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889497049,2020-01-13T04:24:57.049Z,01/13/2020 04:24:57,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889506889,2020-01-13T04:25:06.889Z,01/13/2020 04:25:06,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889510027,2020-01-13T04:25:10.027Z,01/13/2020 04:25:10,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889517950,2020-01-13T04:25:17.950Z,01/13/2020 04:25:17,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889525725,2020-01-13T04:25:25.725Z,01/13/2020 04:25:25,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889529643,2020-01-13T04:25:29.643Z,01/13/2020 04:25:29,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889533626,2020-01-13T04:25:33.626Z,01/13/2020 04:25:33,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889541558,2020-01-13T04:25:41.558Z,01/13/2020 04:25:41,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889571264,2020-01-13T04:26:11.264Z,01/13/2020 04:26:11,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889577273,2020-01-13T04:26:17.273Z,01/13/2020 04:26:17,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889579308,2020-01-13T04:26:19.308Z,01/13/2020 04:26:19,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889583212,2020-01-13T04:26:23.212Z,01/13/2020 04:26:23,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889648853,2020-01-13T04:27:28.853Z,01/13/2020 04:27:28,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889662830,2020-01-13T04:27:42.830Z,01/13/2020 04:27:42,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889667424,2020-01-13T04:27:47.424Z,01/13/2020 04:27:47,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889691322,2020-01-13T04:28:11.322Z,01/13/2020 04:28:11,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889696797,2020-01-13T04:28:16.797Z,01/13/2020 04:28:16,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889702482,2020-01-13T04:28:22.482Z,01/13/2020 04:28:22,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889718680,2020-01-13T04:28:38.680Z,01/13/2020 04:28:38,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889730678,2020-01-13T04:28:50.678Z,01/13/2020 04:28:50,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889747995,2020-01-13T04:29:07.995Z,01/13/2020 04:29:07,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889759971,2020-01-13T04:29:19.971Z,01/13/2020 04:29:19,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889764968,2020-01-13T04:29:24.968Z,01/13/2020 04:29:24,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889768680,2020-01-13T04:29:28.680Z,01/13/2020 04:29:28,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889770970,2020-01-13T04:29:30.970Z,01/13/2020 04:29:30,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1578889786982,2020-01-13T04:29:46.982Z,01/13/2020 04:29:46,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
