trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryDefect,batteryLevel,batteryLevelOrig,batteryLow,batteryVoltage,doorStatus,lqi,manufacturer,model,ppc.charging,rssi,tamper,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574248049618,2019-11-20T11:07:29.618Z,11/20/2019 11:07:29,0,10,40,0,2.5,0,128,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574248149643,2019-11-20T11:09:09.643Z,11/20/2019 11:09:09,0,10,40,0,2.5,1,128,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574248153401,2019-11-20T11:09:13.401Z,11/20/2019 11:09:13,0,10,40,0,2.5,0,124,greenpeak,gpd,0,-70,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574248680772,2019-11-20T11:18:00.772Z,11/20/2019 11:18:00,0,10,40,0,2.5,1,168,greenpeak,gpd,0,-63,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574248683009,2019-11-20T11:18:03.009Z,11/20/2019 11:18:03,0,10,40,0,2.5,0,148,greenpeak,gpd,0,-66,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574248949554,2019-11-20T11:22:29.554Z,11/20/2019 11:22:29,0,10,40,0,2.5,0,148,greenpeak,gpd,0,-66,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574249849512,2019-11-20T11:37:29.512Z,11/20/2019 11:37:29,0,10,40,0,2.5,0,156,greenpeak,gpd,0,-65,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574250750114,2019-11-20T11:52:30.114Z,11/20/2019 11:52:30,0,10,40,0,2.5,0,112,greenpeak,gpd,0,-72,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574251649579,2019-11-20T12:07:29.579Z,11/20/2019 12:07:29,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574252549483,2019-11-20T12:22:29.483Z,11/20/2019 12:22:29,0,10,40,0,2.5,0,140,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574253449528,2019-11-20T12:37:29.528Z,11/20/2019 12:37:29,0,10,40,0,2.5,0,108,greenpeak,gpd,0,-73,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574254349269,2019-11-20T12:52:29.269Z,11/20/2019 12:52:29,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574255249316,2019-11-20T13:07:29.316Z,11/20/2019 13:07:29,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574256149364,2019-11-20T13:22:29.364Z,11/20/2019 13:22:29,0,10,40,0,2.5,0,112,greenpeak,gpd,0,-72,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574257049172,2019-11-20T13:37:29.172Z,11/20/2019 13:37:29,0,10,40,0,2.5,0,108,greenpeak,gpd,0,-73,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574257949243,2019-11-20T13:52:29.243Z,11/20/2019 13:52:29,0,10,40,0,2.5,0,140,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574258849243,2019-11-20T14:07:29.243Z,11/20/2019 14:07:29,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574259749123,2019-11-20T14:22:29.123Z,11/20/2019 14:22:29,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574260649811,2019-11-20T14:37:29.811Z,11/20/2019 14:37:29,0,10,40,0,2.5,0,116,greenpeak,gpd,0,-71,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574261549075,2019-11-20T14:52:29.075Z,11/20/2019 14:52:29,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574262449056,2019-11-20T15:07:29.056Z,11/20/2019 15:07:29,0,10,40,0,2.5,0,148,greenpeak,gpd,0,-66,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574263348950,2019-11-20T15:22:28.950Z,11/20/2019 15:22:28,0,10,40,0,2.5,0,116,greenpeak,gpd,0,-71,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574264249091,2019-11-20T15:37:29.091Z,11/20/2019 15:37:29,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574264251772,2019-11-20T15:37:31.772Z,11/20/2019 15:37:31,0,10,40,0,2.5,0,112,greenpeak,gpd,0,-72,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574265148999,2019-11-20T15:52:28.999Z,11/20/2019 15:52:28,0,10,40,0,2.5,0,116,greenpeak,gpd,0,-71,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574266049018,2019-11-20T16:07:29.018Z,11/20/2019 16:07:29,0,10,40,0,2.5,0,128,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574266948864,2019-11-20T16:22:28.864Z,11/20/2019 16:22:28,0,10,40,0,2.5,0,124,greenpeak,gpd,0,-70,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574267848853,2019-11-20T16:37:28.853Z,11/20/2019 16:37:28,0,10,40,0,2.5,0,128,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574268748760,2019-11-20T16:52:28.760Z,11/20/2019 16:52:28,0,10,40,0,2.5,0,132,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574269648891,2019-11-20T17:07:28.891Z,11/20/2019 17:07:28,0,10,40,0,2.5,0,116,greenpeak,gpd,0,-71,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574270548879,2019-11-20T17:22:28.879Z,11/20/2019 17:22:28,0,10,40,0,2.5,0,136,greenpeak,gpd,0,-68,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574271442988,2019-11-20T17:37:22.988Z,11/20/2019 17:37:22,0,10,40,0,2.5,1,156,greenpeak,gpd,0,-65,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574271447832,2019-11-20T17:37:27.832Z,11/20/2019 17:37:27,0,10,40,0,2.5,0,140,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574271448445,2019-11-20T17:37:28.445Z,11/20/2019 17:37:28,0,10,40,0,2.5,0,124,greenpeak,gpd,0,-70,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574271659374,2019-11-20T17:40:59.374Z,11/20/2019 17:40:59,0,10,40,0,2.5,1,156,greenpeak,gpd,0,-65,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574271678215,2019-11-20T17:41:18.215Z,11/20/2019 17:41:18,0,10,40,0,2.5,0,120,greenpeak,gpd,0,-71,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574272348668,2019-11-20T17:52:28.668Z,11/20/2019 17:52:28,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574273249267,2019-11-20T18:07:29.267Z,11/20/2019 18:07:29,0,10,40,0,2.5,0,132,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574274148675,2019-11-20T18:22:28.675Z,11/20/2019 18:22:28,0,10,40,0,2.5,0,136,greenpeak,gpd,0,-68,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574275049172,2019-11-20T18:37:29.172Z,11/20/2019 18:37:29,0,10,40,0,2.5,0,128,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574275948641,2019-11-20T18:52:28.641Z,11/20/2019 18:52:28,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574276848522,2019-11-20T19:07:28.522Z,11/20/2019 19:07:28,0,10,40,0,2.5,0,128,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574277748565,2019-11-20T19:22:28.565Z,11/20/2019 19:22:28,0,10,40,0,2.5,0,132,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574278338185,2019-11-20T19:32:18.185Z,11/20/2019 19:32:18,0,10,40,0,2.5,1,156,greenpeak,gpd,0,-65,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574278351356,2019-11-20T19:32:31.356Z,11/20/2019 19:32:31,0,10,40,0,2.5,0,136,greenpeak,gpd,0,-68,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574278648470,2019-11-20T19:37:28.470Z,11/20/2019 19:37:28,0,10,40,0,2.5,0,132,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574278922600,2019-11-20T19:42:02.600Z,11/20/2019 19:42:02,0,10,40,0,2.5,1,140,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574278925181,2019-11-20T19:42:05.181Z,11/20/2019 19:42:05,0,10,40,0,2.5,0,136,greenpeak,gpd,0,-68,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574279548537,2019-11-20T19:52:28.537Z,11/20/2019 19:52:28,0,10,40,0,2.5,0,136,greenpeak,gpd,0,-68,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574280448387,2019-11-20T20:07:28.387Z,11/20/2019 20:07:28,0,10,40,0,2.5,0,132,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574281348286,2019-11-20T20:22:28.286Z,11/20/2019 20:22:28,0,10,40,0,2.5,0,124,greenpeak,gpd,0,-70,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574282248509,2019-11-20T20:37:28.509Z,11/20/2019 20:37:28,0,10,40,0,2.5,0,148,greenpeak,gpd,0,-66,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574283148363,2019-11-20T20:52:28.363Z,11/20/2019 20:52:28,0,10,40,0,2.5,0,148,greenpeak,gpd,0,-66,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574284048163,2019-11-20T21:07:28.163Z,11/20/2019 21:07:28,0,10,40,0,2.5,0,120,greenpeak,gpd,0,-71,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574284454195,2019-11-20T21:14:14.195Z,11/20/2019 21:14:14,0,10,40,0,2.5,1,148,greenpeak,gpd,0,-66,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574284457738,2019-11-20T21:14:17.738Z,11/20/2019 21:14:17,0,10,40,0,2.5,0,128,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574285850948,2019-11-20T21:37:30.948Z,11/20/2019 21:37:30,0,10,40,0,2.5,0,128,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574286748129,2019-11-20T21:52:28.129Z,11/20/2019 21:52:28,0,10,40,0,2.5,0,120,greenpeak,gpd,0,-71,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574286936498,2019-11-20T21:55:36.498Z,11/20/2019 21:55:36,0,10,40,0,2.5,1,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574286985685,2019-11-20T21:56:25.685Z,11/20/2019 21:56:25,0,10,40,0,2.5,0,108,greenpeak,gpd,0,-73,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574286988078,2019-11-20T21:56:28.078Z,11/20/2019 21:56:28,0,10,40,0,2.5,1,160,greenpeak,gpd,0,-64,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574286992848,2019-11-20T21:56:32.848Z,11/20/2019 21:56:32,0,10,40,0,2.5,0,128,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574287648172,2019-11-20T22:07:28.172Z,11/20/2019 22:07:28,0,10,40,0,2.5,0,120,greenpeak,gpd,0,-71,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574288548703,2019-11-20T22:22:28.703Z,11/20/2019 22:22:28,0,10,40,0,2.5,0,112,greenpeak,gpd,0,-72,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574289448031,2019-11-20T22:37:28.031Z,11/20/2019 22:37:28,0,10,40,0,2.5,0,116,greenpeak,gpd,0,-71,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574290348056,2019-11-20T22:52:28.056Z,11/20/2019 22:52:28,0,10,40,0,2.5,0,112,greenpeak,gpd,0,-72,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574291247960,2019-11-20T23:07:27.960Z,11/20/2019 23:07:27,0,10,40,0,2.5,0,132,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574291964392,2019-11-20T23:19:24.392Z,11/20/2019 23:19:24,0,10,40,0,2.5,1,148,greenpeak,gpd,0,-66,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574291967307,2019-11-20T23:19:27.307Z,11/20/2019 23:19:27,0,10,40,0,2.5,0,80,greenpeak,gpd,0,-77,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574292049900,2019-11-20T23:20:49.900Z,11/20/2019 23:20:49,0,10,40,0,2.5,1,152,greenpeak,gpd,0,-65,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574292052676,2019-11-20T23:20:52.676Z,11/20/2019 23:20:52,0,10,40,0,2.5,0,112,greenpeak,gpd,0,-72,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574292147947,2019-11-20T23:22:27.947Z,11/20/2019 23:22:27,0,10,40,0,2.5,0,136,greenpeak,gpd,0,-68,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574293047945,2019-11-20T23:37:27.945Z,11/20/2019 23:37:27,0,10,40,0,2.5,0,164,greenpeak,gpd,0,-63,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574293947833,2019-11-20T23:52:27.833Z,11/20/2019 23:52:27,0,10,40,0,2.5,0,128,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574294847847,2019-11-21T00:07:27.847Z,11/21/2019 00:07:27,0,10,40,0,2.5,0,128,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574295748087,2019-11-21T00:22:28.087Z,11/21/2019 00:22:28,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574296648038,2019-11-21T00:37:28.038Z,11/21/2019 00:37:28,0,10,40,0,2.5,0,152,greenpeak,gpd,0,-65,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574297547638,2019-11-21T00:52:27.638Z,11/21/2019 00:52:27,0,10,40,0,2.5,0,132,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574298447811,2019-11-21T01:07:27.811Z,11/21/2019 01:07:27,0,10,40,0,2.5,0,132,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574299347643,2019-11-21T01:22:27.643Z,11/21/2019 01:22:27,0,10,40,0,2.5,0,160,greenpeak,gpd,0,-64,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574300247749,2019-11-21T01:37:27.749Z,11/21/2019 01:37:27,0,10,40,0,2.5,0,160,greenpeak,gpd,0,-64,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574301147663,2019-11-21T01:52:27.663Z,11/21/2019 01:52:27,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574302047562,2019-11-21T02:07:27.562Z,11/21/2019 02:07:27,0,10,40,0,2.5,0,148,greenpeak,gpd,0,-66,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574302947491,2019-11-21T02:22:27.491Z,11/21/2019 02:22:27,0,10,40,0,2.5,0,136,greenpeak,gpd,0,-68,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574303024273,2019-11-21T02:23:44.273Z,11/21/2019 02:23:44,0,10,40,0,2.5,1,160,greenpeak,gpd,0,-64,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574303029139,2019-11-21T02:23:49.139Z,11/21/2019 02:23:49,0,10,40,0,2.5,0,140,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574303227882,2019-11-21T02:27:07.882Z,11/21/2019 02:27:07,0,10,40,0,2.5,1,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574303230131,2019-11-21T02:27:10.131Z,11/21/2019 02:27:10,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574303847551,2019-11-21T02:37:27.551Z,11/21/2019 02:37:27,0,10,40,0,2.5,0,168,greenpeak,gpd,0,-63,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574304044960,2019-11-21T02:40:44.960Z,11/21/2019 02:40:44,0,10,40,0,2.5,1,168,greenpeak,gpd,0,-63,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574304047690,2019-11-21T02:40:47.690Z,11/21/2019 02:40:47,0,10,40,0,2.5,0,140,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574304256247,2019-11-21T02:44:16.247Z,11/21/2019 02:44:16,0,10,40,0,2.5,1,152,greenpeak,gpd,0,-65,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574304273095,2019-11-21T02:44:33.095Z,11/21/2019 02:44:33,0,10,40,0,2.5,0,172,greenpeak,gpd,0,-62,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574304747423,2019-11-21T02:52:27.423Z,11/21/2019 02:52:27,0,10,40,0,2.5,0,164,greenpeak,gpd,0,-63,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574305647654,2019-11-21T03:07:27.654Z,11/21/2019 03:07:27,0,10,40,0,2.5,0,168,greenpeak,gpd,0,-63,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574306547404,2019-11-21T03:22:27.404Z,11/21/2019 03:22:27,0,10,40,0,2.5,0,156,greenpeak,gpd,0,-65,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574307447345,2019-11-21T03:37:27.345Z,11/21/2019 03:37:27,0,10,40,0,2.5,0,176,greenpeak,gpd,0,-62,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574308347278,2019-11-21T03:52:27.278Z,11/21/2019 03:52:27,0,10,40,0,2.5,0,132,greenpeak,gpd,0,-69,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574308478586,2019-11-21T03:54:38.586Z,11/21/2019 03:54:38,0,10,40,0,2.5,1,140,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574308481740,2019-11-21T03:54:41.740Z,11/21/2019 03:54:41,0,10,40,0,2.5,0,152,greenpeak,gpd,0,-65,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574308497415,2019-11-21T03:54:57.415Z,11/21/2019 03:54:57,0,10,40,0,2.5,1,8,greenpeak,gpd,0,-89,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574308503801,2019-11-21T03:55:03.801Z,11/21/2019 03:55:03,0,10,40,0,2.5,0,172,greenpeak,gpd,0,-62,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574308509339,2019-11-21T03:55:09.339Z,11/21/2019 03:55:09,0,10,40,0,2.5,1,164,greenpeak,gpd,0,-63,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574308528630,2019-11-21T03:55:28.630Z,11/21/2019 03:55:28,0,10,40,0,2.5,0,176,greenpeak,gpd,0,-62,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574308651095,2019-11-21T03:57:31.095Z,11/21/2019 03:57:31,0,10,40,0,2.5,1,40,greenpeak,gpd,0,-84,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574308660091,2019-11-21T03:57:40.091Z,11/21/2019 03:57:40,0,10,40,0,2.5,0,152,greenpeak,gpd,0,-65,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574309247331,2019-11-21T04:07:27.331Z,11/21/2019 04:07:27,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574310147239,2019-11-21T04:22:27.239Z,11/21/2019 04:22:27,0,10,40,0,2.5,0,140,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574311047246,2019-11-21T04:37:27.246Z,11/21/2019 04:37:27,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574312847178,2019-11-21T05:07:27.178Z,11/21/2019 05:07:27,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574313747131,2019-11-21T05:22:27.131Z,11/21/2019 05:22:27,0,10,40,0,2.5,0,148,greenpeak,gpd,0,-66,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574315547030,2019-11-21T05:52:27.030Z,11/21/2019 05:52:27,0,10,40,0,2.5,0,148,greenpeak,gpd,0,-66,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574316447091,2019-11-21T06:07:27.091Z,11/21/2019 06:07:27,0,10,40,0,2.5,0,140,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574317347163,2019-11-21T06:22:27.163Z,11/21/2019 06:22:27,0,10,40,0,2.5,0,148,greenpeak,gpd,0,-66,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574318246952,2019-11-21T06:37:26.952Z,11/21/2019 06:37:26,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574320946789,2019-11-21T07:22:26.789Z,11/21/2019 07:22:26,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574321846780,2019-11-21T07:37:26.780Z,11/21/2019 07:37:26,0,10,40,0,2.5,0,140,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574322747417,2019-11-21T07:52:27.417Z,11/21/2019 07:52:27,0,10,40,0,2.5,0,148,greenpeak,gpd,0,-66,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574323647381,2019-11-21T08:07:27.381Z,11/21/2019 08:07:27,0,10,40,0,2.5,0,140,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574324546670,2019-11-21T08:22:26.670Z,11/21/2019 08:22:26,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574325446767,2019-11-21T08:37:26.767Z,11/21/2019 08:37:26,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574326346665,2019-11-21T08:52:26.665Z,11/21/2019 08:52:26,0,10,40,0,2.5,0,140,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574327246814,2019-11-21T09:07:26.814Z,11/21/2019 09:07:26,0,10,40,0,2.5,0,140,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574328146533,2019-11-21T09:22:26.533Z,11/21/2019 09:22:26,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574329046560,2019-11-21T09:37:26.560Z,11/21/2019 09:37:26,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574329049335,2019-11-21T09:37:29.335Z,11/21/2019 09:37:29,0,10,40,0,2.5,0,140,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574329946527,2019-11-21T09:52:26.527Z,11/21/2019 09:52:26,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574330846458,2019-11-21T10:07:26.458Z,11/21/2019 10:07:26,0,10,40,0,2.5,0,140,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574331746387,2019-11-21T10:22:26.387Z,11/21/2019 10:22:26,0,10,40,0,2.5,0,140,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574332646406,2019-11-21T10:37:26.406Z,11/21/2019 10:37:26,0,10,40,0,2.5,0,136,greenpeak,gpd,0,-68,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574333546385,2019-11-21T10:52:26.385Z,11/21/2019 10:52:26,0,10,40,0,2.5,0,156,greenpeak,gpd,0,-65,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574333907351,2019-11-21T10:58:27.351Z,11/21/2019 10:58:27,0,10,40,0,2.5,1,124,greenpeak,gpd,0,-70,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574333911053,2019-11-21T10:58:31.053Z,11/21/2019 10:58:31,0,10,40,0,2.5,0,156,greenpeak,gpd,0,-65,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574333964388,2019-11-21T10:59:24.388Z,11/21/2019 10:59:24,0,10,40,0,2.5,1,140,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574333966743,2019-11-21T10:59:26.743Z,11/21/2019 10:59:26,0,10,40,0,2.5,0,168,greenpeak,gpd,0,-63,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574334446370,2019-11-21T11:07:26.370Z,11/21/2019 11:07:26,0,10,40,0,2.5,0,164,greenpeak,gpd,0,-63,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574335346212,2019-11-21T11:22:26.212Z,11/21/2019 11:22:26,0,10,40,0,2.5,0,168,greenpeak,gpd,0,-63,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574336246221,2019-11-21T11:37:26.221Z,11/21/2019 11:37:26,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574337146870,2019-11-21T11:52:26.870Z,11/21/2019 11:52:26,0,10,40,0,2.5,0,144,greenpeak,gpd,0,-67,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574338046271,2019-11-21T12:07:26.271Z,11/21/2019 12:07:26,0,10,40,0,2.5,0,136,greenpeak,gpd,0,-68,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574338946109,2019-11-21T12:22:26.109Z,11/21/2019 12:22:26,0,10,40,0,2.5,0,160,greenpeak,gpd,0,-64,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574339846114,2019-11-21T12:37:26.114Z,11/21/2019 12:37:26,0,10,40,0,2.5,0,152,greenpeak,gpd,0,-65,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574341646045,2019-11-21T13:07:26.045Z,11/21/2019 13:07:26,0,10,40,0,2.5,0,152,greenpeak,gpd,0,-65,1,
8,10014,FFFFFFFF00605f7e,Sliding back door,1574342546064,2019-11-21T13:22:26.064Z,11/21/2019 13:22:26,0,10,40,0,2.5,0,148,greenpeak,gpd,0,-66,1,
