timestamp_ms,timestamp_iso,timestamp_excel,lqi,motionStatus,rssi
1.57411E+12,2019-11-18T19:58:59.125Z,11/18/2019 19:58,224,1,-54
1.57411E+12,2019-11-18T19:59:14.730Z,11/18/2019 19:59,160,0,-64
1.57411E+12,2019-11-18T20:02:00.015Z,11/18/2019 20:02,192,1,-59
1.57411E+12,2019-11-18T20:02:15.443Z,11/18/2019 20:02,224,0,-54
1.57411E+12,2019-11-18T20:02:23.815Z,11/18/2019 20:02,228,1,-53
1.57411E+12,2019-11-18T20:02:39.414Z,11/18/2019 20:02,228,0,-53
1.57411E+12,2019-11-18T20:02:41.572Z,11/18/2019 20:02,224,1,-54
1.57411E+12,2019-11-18T20:02:57.087Z,11/18/2019 20:02,188,0,-60
1.57411E+12,2019-11-18T20:03:05.448Z,11/18/2019 20:03,224,1,-54
1.57411E+12,2019-11-18T20:03:20.820Z,11/18/2019 20:03,224,0,-54
1.57411E+12,2019-11-18T20:04:33.627Z,11/18/2019 20:04,164,1,-63
1.57411E+12,2019-11-18T20:04:49.226Z,11/18/2019 20:04,224,0,-54
1.57411E+12,2019-11-18T20:38:28.065Z,11/18/2019 20:38,212,0,-56
1.57411E+12,2019-11-18T20:42:14.844Z,11/18/2019 20:42,224,1,-54
1.57411E+12,2019-11-18T20:42:30.333Z,11/18/2019 20:42,224,0,-54
1.57411E+12,2019-11-18T20:42:31.978Z,11/18/2019 20:42,212,1,-56
1.57411E+12,2019-11-18T20:42:47.577Z,11/18/2019 20:42,212,0,-56
1.57411E+12,2019-11-18T20:42:50.339Z,11/18/2019 20:42,224,1,-54
1.57411E+12,2019-11-18T20:43:05.947Z,11/18/2019 20:43,216,0,-55
1.57411E+12,2019-11-18T20:45:31.324Z,11/18/2019 20:45,228,1,-53
1.57411E+12,2019-11-18T20:46:02.150Z,11/18/2019 20:46,216,0,-55
1.57411E+12,2019-11-18T20:46:15.978Z,11/18/2019 20:46,224,1,-54
1.57411E+12,2019-11-18T20:46:31.528Z,11/18/2019 20:46,224,0,-54
1.57411E+12,2019-11-18T20:46:41.161Z,11/18/2019 20:46,216,1,-55
1.57411E+12,2019-11-18T20:46:56.645Z,11/18/2019 20:46,224,0,-54
1.57411E+12,2019-11-18T20:47:33.390Z,11/18/2019 20:47,220,1,-54
1.57411E+12,2019-11-18T20:47:48.932Z,11/18/2019 20:47,220,0,-54
1.57411E+12,2019-11-18T21:38:27.880Z,11/18/2019 21:38,228,0,-53
1.57411E+12,2019-11-18T21:51:03.033Z,11/18/2019 21:51,224,1,-54
1.57411E+12,2019-11-18T21:51:33.831Z,11/18/2019 21:51,228,0,-53
1.57411E+12,2019-11-18T21:52:22.230Z,11/18/2019 21:52,124,1,-70
1.57411E+12,2019-11-18T21:52:37.618Z,11/18/2019 21:52,224,0,-54
1.57411E+12,2019-11-18T21:52:38.769Z,11/18/2019 21:52,228,1,-53
